tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PF18-102a	PF18-102a_LP-DIR-T	PF18-102		mt	213.9	49.7	4	3	0	14.1	9.1	853	833	K		hargrave 2021-05-30 16:08:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		hct	286.7	-18.0	3	12	100	13.6	4.3	873	688	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		lt	319.9	-0.6	3	3	100	16.1	0.6	473	373	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		hdt	271.3	15.1	3	13	100	0.0	12.8	953	883	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		hct	54.5	74.7	3	12	-1	13.6	4.3	873	688	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		lt	154.8	58.6	3	3	-1	16.1	0.6	473	373	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		hdt	284.5	65.2	3	13	-1	0.0	12.8	953	883	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Northern Michigan	PF18
PF18-103a		PF18-103																	This study			1.39e-05		Northern Michigan	PF18
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		lt	0.9	75.9	3	3	0	16.1	0.6	473	373	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-103a		PF18-103																	This study			1.39e-05		Northern Michigan	PF18
